"X","airt","rh","parr","bar","datetime_posx","UNIQUE_REMARK","SECONDS","NDX","REMARK","DATE","TIME","H2O","CO2","CH4","CAVITY_P","CAVITY_T","LASER_PHASE_P","LASER_T","RESIDUAL","RING_DOWN_TIME","THERMAL_ENCLOSURE_T","PHASE_ERROR","LASER_T_SHIFT","INPUT_VOLTAGE","CHK","ERROR","ERROR_comment","TEMPORAL_CHECK","PLOT","SPECIES","DBH","OLD_TAG","DEPTH1","DEPTH2","DEPTH3","DEPTH4","MEAN_DEPTH","RADIUS","VOLUME_CYLINDER","VOLUME_CAP","VOLUME_TUBES","VOLUME_CM3","VOLUME","roll_cor","vol_system","pres_torr","nmol","surfarea","CO2_ln_R2","CH4_ln_R2","CO2_ln_slope","CH4_ln_slope","CO2_SE","CH4_SE","index_CO2_ln_R2","CO2_R2_Remark_Rank","CO2_flux_umolpm2ps","CH4_flux_nmolpm2ps"
17,5,31,1123,1027,"2025-04-10 10:19:00",18,1744294796,31617,356,"2025-04-10","10:19:56",3237.5134,451.75531,2010.928,40.1366,55.0003,31.6169,36.3978,0.0022024,11.3967,54.5005,128,-0.209033,15.4812,94,FALSE,NA,148,"C1","ro",39.63,NA,4.9,4,5.3,5.1,4.825,5.08,391.1781739,19.79203372,28.88,439.8502076,0.4398502076,0.696383253001822,0.4678502076,770.313674,0.0207761155619757,0.00810731966555996,0.747301796352604,0.13851261820995,0.022909243678801,0.00188949986108361,0.00448267108923866,0.00158562218539095,"2284:2343",1,0.0587080704526972,0.00484210183976985
18,5.1,30,983,1027,"2025-04-10 10:24:00",19,1744295046,32617,351,"2025-04-10","10:24:06",2924.5203,443.02408,2011.5444,40.135,55.0003,31.6153,36.3982,0.00218855,11.3982,54.5005,-61,-0.209033,15.442,51,FALSE,NA,140,"C1","hem",27.31,NA,5,4.9,5.2,5,5.025,5.08,407.3928132,19.79203372,28.88,456.0648469,0.4560648469,0.922413322715596,0.4840648469,770.313674,0.0214884436608372,0.00810731966555996,0.986776116503408,0.00722400765204385,0.0984724812447925,0.000447188107804152,0.00396733379387185,0.00182448563477425,"2465:2524",1,0.261001225147253,0.00118527168740696
19,5.1,30,983,1027,"2025-04-10 10:29:00",20,1744295342,33801,217,"2025-04-10","10:29:02",3290.8901,442.10092,2010.4651,40.1387,55.001,31.6062,36.398,0.00220772,11.3968,54.5005,-42.25,-0.209033,15.3981,217,FALSE,NA,158,"C1","hem",35.65,NA,3.6,3.6,3,3.1,3.325,5.08,269.5683789,19.79203372,28.88,318.2404126,0.3182404126,0.893677210417004,0.3462404126,770.313674,0.0153701877897305,0.00810731966555996,0.983757884173466,0.166381690744447,0.0930608030008362,0.00227974437344644,0.00297667804240166,0.00127029587517704,"2640:2699",1,0.176428471676301,0.00432203250616899
20,5.1,30,983,1027,"2025-04-10 10:33:00",21,1744295592,34801,318,"2025-04-10","10:33:12",3261.6736,446.20416,2011.0637,40.1403,55.001,31.5919,36.3978,0.00220717,11.3972,54.5005,91.75,-0.209033,15.3628,236,FALSE,NA,137,"H1","rm",25.94,NA,4.8,4.9,4,3.8,4.375,5.08,354.6952354,19.79203372,28.88,403.3672691,0.4033672691,0.871314804325814,0.4313672691,770.313674,0.0191491105345633,0.00810731966555996,0.980109702865855,0.0475065022161512,0.0825797310363986,-0.0010872575715423,0.00364849761914587,0.00150988626591933,"2758:2817",1,0.195049469215826,-0.00256805162197416
21,5.1,30,983,1027,"2025-04-10 10:36:00",22,1744295760,35473,309,"2025-04-10","10:36:00",3196.3052,437.51202,2010.3833,40.1395,55.001,31.5832,36.3978,0.0022018,11.3976,54.5005,-1.75,-0.209033,15.3377,167,FALSE,NA,140,"H1","ro",39.76,NA,5,4.9,5.1,5.3,5.075,5.08,411.446473,19.79203372,28.88,460.1185067,0.4601185067,0.917795110056875,0.4881185067,770.313674,0.0216683923614924,0.00810731966555996,0.980429468813956,0.000318823574952912,0.0884824687413144,8.96554598574023e-05,0.00438718306661336,0.00176184493832962,"2871:2930",1,0.236486647732036,0.000239621695169219
22,5.2,31,887,1027,"2025-04-10 10:39:00",23,1744295969,36309,302,"2025-04-10","10:39:29",3508.9395,440.1167,2011.3079,40.1432,55.001,31.58,36.3978,0.00221677,11.3971,54.5005,14,-0.209033,15.3055,214,FALSE,NA,134,"H1","ro",41.4,NA,4.9,5,5.2,5.2,5.075,5.08,411.446473,19.79203372,28.88,460.1185067,0.4601185067,0.808912492741123,0.4881185067,770.313674,0.0216606077764873,0.00810731966555996,0.963421146028317,0.110309248720421,0.0619489877743862,0.00190924423451942,0.00423467923229927,0.00190219224463674,"3012:3071",1,0.165511264102685,0.00510099419036397
23,5.2,31,887,1027,"2025-04-10 10:43:00",24,1744296215,37293,677,"2025-04-10","10:43:35",3124.342,445.87384,2010.6085,40.1416,55.001,31.5759,36.3978,0.00220001,11.3974,54.5005,-195.5,-0.209033,15.271,204,FALSE,NA,137,"E1","hem",31.4,NA,5,4.9,5.2,4.7,4.95,5.08,401.3123234,19.79203372,28.88,449.9843572,0.4499843572,0.970542181039314,0.4779843572,770.313674,0.021210897645741,0.00810731966555996,0.969596390265784,0.0863696046895893,0.0889272589608206,0.00142418727424888,0.00540965713016669,0.00159125455156772,"3151:3210",1,0.232657285705286,0.00372605148786537
24,5.2,31,887,1027,"2025-04-10 10:46:00",25,1744296381,37957,678,"2025-04-10","10:46:21",3366.8225,439.34213,2011.1663,40.1436,55.001,31.5759,36.3982,0.00220913,11.397,54.4998,-63.5,-0.209033,15.2447,232,FALSE,NA,147,"E1","hem",18.16,NA,3.4,3.3,4.4,3.7,3.7,5.08,299.9708276,19.79203372,28.88,348.6428613,0.3486428613,0.975316368405549,0.3766428613,770.313674,0.016713796298339,0.00810731966555996,0.96366479730298,0.0926708169130666,0.0769354754098372,0.00167524590163857,0.00404400095020585,0.00141897034429431,"3280:3339",1,0.15860776645805,0.00345363448151152
25,5.8,31,942,1027,"2025-04-10 10:56:00",27,1744296999,40429,236,"2025-04-10","10:56:39",3464.7839,447.97998,2011.2878,40.1477,54.9997,31.5857,36.3978,0.00221305,11.3965,54.5005,-75.75,-0.209033,15.1662,189,FALSE,NA,137,"F1","hem",17.21,NA,3.1,3,4,4,3.525,5.08,285.7830182,19.79203372,28.88,334.4550519,0.3344550519,0.904454956184094,0.3624550519,770.313674,0.0160496062289188,0.00810731966555996,0.979652704784947,0.37621968845629,0.084689121422618,0.00388418727425409,0.00317261948519566,0.0013000747405479,"3592:3651",1,0.167654305834286,0.00768930779132537
26,5.8,31,942,1027,"2025-04-10 11:00:00",28,1744297205,41253,165,"2025-04-10","11:00:05",3505.7158,440.72086,2012.5503,40.1489,55.0003,31.5935,36.3978,0.00221382,11.3967,54.5005,76.25,-0.209033,15.1391,24,FALSE,NA,136,"G1","rm",17.61,NA,5,4.6,5.2,5.3,5.025,5.08,407.3928132,19.79203372,28.88,456.0648469,0.4560648469,0.746817548867591,0.4840648469,770.313674,0.0214345203392291,0.00810731966555996,0.941244475563372,0.41437597566943,0.0577734015004162,0.00469402333981724,0.00501099012346924,0.00193722416653256,"3734:3793",1,0.152744088134039,0.0124102839040058
27,5.8,31,942,1027,"2025-04-10 11:02:00",29,1744297364,41889,175,"2025-04-10","11:02:44",3675.8828,443.45023,2012.884,40.1498,55.001,31.5882,36.3978,0.00221969,11.3966,54.4998,-7.5,-0.209033,15.1219,191,FALSE,NA,139,"G1","ro",35.21,NA,5.5,5,5.4,5.4,5.325,5.08,431.7147722,19.79203372,28.88,480.3868059,0.4803868059,0.957832616002614,0.5083868059,770.313674,0.0225115031612911,0.00810731966555996,0.992286068111743,0.507421358468171,0.172299978327313,0.00558124756877458,0.00553882797360034,0.00200492395396781,"3839:3898",1,0.478423408328479,0.0154973872341741
28,5.8,31,942,1027,"2025-04-10 11:06:00",30,1744297572,42721,176,"2025-04-10","11:06:12",3562.7727,439.69846,2013.5052,40.1489,55.001,31.5931,36.398,0.00222033,11.3966,54.5005,-13,-0.209033,15.096,41,FALSE,NA,140,"G1","rm",24.44,NA,5,4.9,5.1,5.1,5.025,5.08,407.3928132,19.79203372,28.88,456.0648469,0.4560648469,0.951722555459247,0.4840648469,770.313674,0.0214345203392291,0.00810731966555996,0.987473173667054,0.106426617165587,0.139727998888581,0.0020627229786037,0.00546340995759759,0.00207492959339682,"3999:4058",1,0.369419581031186,0.00545352588314678
29,6.2,31,1083,1027,"2025-04-10 11:09:00",31,1744297760,43473,153,"2025-04-10","11:09:20",3615.2231,435.39862,2014.0089,40.1514,55.001,31.582,36.3978,0.00222191,11.3958,54.4998,31.25,-0.209033,15.0716,205,FALSE,NA,130,"G1","rm",19.32,NA,5.2,5.3,5.3,5.2,5.25,5.08,425.6342824,19.79203372,28.88,474.3063162,0.4743063162,0.853771913153556,0.5023063162,770.313674,0.0222104088702567,0.00810731966555996,0.913136184462209,0.216556370711155,0.0556044504028933,0.00246162823006688,0.00616916642988264,0.00168424830020393,"4120:4179",1,0.152331180883426,0.00674375400646985
1,16.1,74,1234,1016,"2025-05-07 09:23:00",1,1746624212,16757,411,"2025-05-07","09:23:32",15576.504,447.91537,2020.7109,40.0935,55.001,31.9596,36.3966,0.00348148,11.3518,54.5,-121.75,-0.209831,15.688,173,FALSE,NA,181,"BGS","rm",28.7,2,4.8,4.9,4.8,4.7,4.8,5.08,389.1513439,19.79203372,28.88,437.8233777,0.4378233777,0.61516485588091,0.4658233777,762.062992,0.0196792148363225,0.00810731966555996,0.564298496666723,0.287648040909362,0.0656368407891107,0.0078546207279824,0.0183824852004443,0.00393965592175964,"42:101",1,0.159322876653488,0.0190658287991807
2,16.1,74,1234,1016,"2025-05-07 09:29:00",2,1746624596,18293,412,"2025-05-07","09:29:56",15609.523,440.61823,2038.6061,40.11,55.001,31.8918,36.3972,0.00344423,11.3514,54.5011,169,-0.209033,15.6378,46,FALSE,NA,180,"BGS","bg",19.4,1,3.7,4.3,3.3,4.1,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.702177835088671,0.3888038408,762.062992,0.0164254407970442,0.00810731966555996,0.991109894408932,0.999063369689004,0.226139058349542,0.248161683801053,0.00569762513657232,0.00202138041008153,"209:268",1,0.458158043354169,0.502775912819205
3,16.1,74,1234,1016,"2025-05-07 09:33:00",3,1746624810,19149,413,"2025-05-07","09:33:30",15538.326,443.71576,2027.484,40.1124,55.001,31.8988,36.3974,0.00345687,11.3526,54.5005,-22,-0.209033,15.604,61,FALSE,NA,153,"BGS","rm",26,3,3.3,3.1,3.6,4.4,3.6,5.08,291.863508,19.79203372,28.88,340.5355417,0.3405355417,0.962423480384599,0.3685355417,762.062992,0.0155691844744759,0.00810731966555996,0.996703131113873,0.993197325303199,0.521846587107528,0.0968668296749188,0.00756807355964151,0.00202149065327974,"384:443",1,1.00214696314082,0.186021718999566
4,16.1,74,1234,1016,"2025-05-07 09:37:00",4,1746625055,20129,452,"2025-05-07","09:37:35",15909.848,453.83182,2069.8662,40.1194,55.001,31.8853,36.3974,0.00351844,11.3506,54.4998,-27,-0.209033,15.5723,213,FALSE,NA,179,"BGS","bg",27.2,4,5,5,5.5,5.5,5.25,5.08,425.6342824,19.79203372,28.88,474.3063162,0.4743063162,0.75933327424322,0.5023063162,762.062992,0.0212204762220149,0.00810731966555996,0.994712984317674,0.999717949283149,0.300518112253404,0.565581983884424,0.007529929148787,0.0032650080617655,"583:642",1,0.78659010849768,1.48038063573635
5,16.5,71,1144,1015,"2025-05-07 09:42:00",5,1746625379,21425,432,"2025-05-07","09:42:59",15751.654,457.13715,2025.8,40.1247,55.001,31.8791,36.3974,0.00348154,11.3514,54.5005,-20,-0.209033,15.5275,7,FALSE,NA,187,"BGS","hem",31,5,5.9,5.5,5.5,5.2,5.525,5.08,447.9294115,19.79203372,28.88,496.6014452,0.4966014452,0.947141119354509,0.5246014452,761.31293,0.0221099692476622,0.00810731966555996,0.984286482082749,0.745744747385107,0.14707958821895,0.00968745207001806,0.00665464974270181,0.00202556543093301,"799:858",1,0.401109775687524,0.0264192453476555
6,16.5,71,1144,1015,"2025-05-07 09:47:00",6,1746625644,22485,433,"2025-05-07","09:47:24",16777.863,473.10638,2025.5099,40.1346,55.001,31.873,36.3974,0.00362946,11.3483,54.4998,36,-0.209033,15.4922,113,FALSE,NA,186,"BGS","hem",29.1,6,5.3,5,5,5.3,5.15,5.08,417.5269628,19.79203372,28.88,466.1989965,0.4661989965,0.818013581663698,0.4941989965,761.31293,0.0208286208793702,0.00810731966555996,0.840151969264431,0.315224228583238,0.0743694787440972,0.00362752431231408,0.0109430574404486,0.00180361546495504,"986:1045",1,0.191063599519508,0.00931952010636177
7,16.5,71,1144,1015,"2025-05-07 09:51:00",7,1746625919,23585,414,"2025-05-07","09:51:59",15496.596,455.25955,2090.4097,40.1329,55.001,31.8578,36.3974,0.00343201,11.3528,54.5005,165.75,-0.209033,15.4542,86,FALSE,NA,188,"BGS","bg",27.8,32,4,3.6,4,4.6,4.05,5.08,328.3464465,19.79203372,28.88,377.0184802,0.3770184802,0.83951086421933,0.4050184802,761.31293,0.0170699989942706,0.00810731966555996,0.993514026536795,0.99917955931835,0.230025695193108,0.726113678799671,0.00513829619854978,0.00575239423891893,"1133:1192",1,0.484320163454606,1.52883570380105
8,16.6,70,1616,1015,"2025-05-07 09:57:00",8,1746626278,25021,435,"2025-05-07","09:57:58",15735.873,459.328,2080.1345,40.1375,55.001,31.8574,36.3978,0.0034718,11.3522,54.5005,23.75,-0.209033,15.4043,140,FALSE,NA,189,"BGS","bg",19,29,3.2,3.3,4.5,3.9,3.725,5.08,301.9976575,19.79203372,28.88,350.6696913,0.3506696913,0.956315754668548,0.3786696913,761.31293,0.0159539890508114,0.00810731966555996,0.993081128983379,0.999684936441027,0.255275674076131,0.364882575715485,0.00550570172936794,0.00167378100052546,"1383:1442",1,0.502344236708691,0.718034178734289
9,16.6,70,1616,1015,"2025-05-07 10:02:00",9,1746626533,26041,436,"2025-05-07","10:02:13",16202.799,450.52451,2034.8346,40.1448,55.001,31.8418,36.3974,0.00352081,11.3506,54.4998,120.75,-0.209033,15.3686,64,FALSE,NA,219,"BGS","hem",19.5,30,2.9,3.2,3.9,3.3,3.325,5.08,269.5683789,19.79203372,28.88,318.2404126,0.3182404126,0.685779195671953,0.3462404126,761.31293,0.0145876891615086,0.00810731966555996,0.960668039615868,0.774043825291235,0.0913446043345401,0.00896162545150566,0.00436680934372832,0.00114396128527522,"1580:1639",1,0.164358474758775,0.0161248614660859
10,16.6,70,1616,1015,"2025-05-07 10:06:00",10,1746626771,26993,438,"2025-05-07","10:06:11",16051.363,444.73294,2029.5966,40.1465,55.001,31.8414,36.3978,0.0035089,11.351,54.5005,-49.75,-0.209033,15.3384,233,FALSE,NA,170,"BGS","hem",18.8,31,3.2,3.1,4.5,4.4,3.8,5.08,308.0781473,19.79203372,28.88,356.750181,0.356750181,0.724959863094675,0.384750181,761.31293,0.0162101702776857,0.00810731966555996,0.958118019676817,0.609464230876557,0.152912000277855,0.00629229786051176,0.00839347792173853,0.00132239699294609,"1763:1822",1,0.305739709824846,0.0125811271745097
11,16.9,69,1429,1015,"2025-05-07 10:11:00",11,1746627087,28257,418,"2025-05-07","10:11:27",17225.691,508.35376,2033.0328,40.1551,55.001,31.8315,36.3978,0.00368279,11.3463,54.5005,180.5,-0.209033,15.3019,20,FALSE,NA,212,"BGS","rm",26.7,8,3.6,3.6,4.4,4.4,4,5.08,324.2927866,19.79203372,28.88,372.9648203,0.3729648203,0.94768854187555,0.4009648203,761.31293,0.0168758473842848,0.00810731966555996,0.99332549860662,0.941450966993521,0.417957763823286,0.0216679355376515,0.00936419209554686,0.0014769059511289,"1984:2043",1,0.870002877192773,0.0451030412454658
12,16.9,69,1429,1015,"2025-05-07 10:14:00",12,1746627245,28889,417,"2025-05-07","10:14:05",19012.867,424.78043,2031.0854,40.1678,55.001,31.8434,36.3994,0.00396654,11.3407,54.5005,-58.25,-0.207435,15.2796,76,FALSE,NA,190,"BGS","hem",28.1,9,5.1,4.9,5.5,5.2,5.175,5.08,419.5537927,19.79203372,28.88,468.2258264,0.4682258264,0.739195034819145,0.4962258264,761.31293,0.0208852021187331,0.00810731966555996,0.967077859017078,0.577156588122357,0.150744212836899,0.00600440122256471,0.00940808758463818,0.00173844137128253,"2100:2159",1,0.388330975365643,0.0154678905369856
13,16.9,69,1429,1015,"2025-05-07 10:19:00",13,1746627581,30233,434,"2025-05-07","10:19:41",17501.713,476.4213,2036.8782,40.1625,55.0003,31.8299,36.3994,0.00371411,11.3454,54.5005,67,-0.207435,15.2392,109,FALSE,NA,189,"BGS","bg",25,7,3.5,3.6,4.4,3.6,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.986581276887776,0.3827233511,761.31293,0.0161080986075866,0.00810731966555996,0.996247484965919,0.982840317809725,0.340280837732701,0.0342554070575327,0.00544838865855259,0.00118085142039645,"2367:2426",1,0.676089942740891,0.0680606535190374
14,17.3,66,1578,1015,"2025-05-07 10:23:00",14,1746627784,31045,419,"2025-05-07","10:23:04",16152.173,431.33063,2032.3472,40.1563,55.0003,31.8245,36.401,0.00352624,11.351,54.4998,-12.25,-0.205837,15.2148,222,FALSE,NA,208,"BGS","rm",20.6,28,3.5,3.7,4.4,4.5,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.935580687201234,0.4029916503,761.31293,0.0169377943599983,0.00810731966555996,0.984655755353317,0.911129784631451,0.296682179216451,0.0178741094748629,0.0101598563478028,0.00153136236551701,"2456:2515",1,0.619827754318275,0.0373425500834024
15,17.3,66,1578,1015,"2025-05-07 10:28:00",15,1746628108,32341,420,"2025-05-07","10:28:28",16723.645,704.06,2036.0096,40.1555,55.0003,31.8245,36.401,0.00364267,11.3475,54.5005,-138.5,-0.205837,15.1784,133,FALSE,NA,190,"BGS","rm",25.2,27,3.5,3.1,4.9,4.8,4.075,5.08,330.3732764,19.79203372,28.88,379.0453101,0.3790453101,0.761196197063164,0.4070453101,761.31293,0.0171081702376293,0.00810731966555996,0.96739772177058,0.972372503790099,0.145810839399831,0.0362132703528763,0.00741691878854385,0.00169135372873286,"2714:2773",1,0.307691908774838,0.0764177088872082
16,17.3,66,1578,1015,"2025-05-07 10:32:00",16,1746628329,33225,421,"2025-05-07","10:32:09",17456.092,451.53949,2037.5341,40.1682,55.0003,31.8159,36.3994,0.00371738,11.3458,54.4998,94.75,-0.207435,15.1529,103,FALSE,NA,224,"BGS","rm",25,26,3.4,3.4,4.2,4.4,3.85,5.08,312.1318071,19.79203372,28.88,360.8038408,0.3608038408,0.983114426703199,0.3888038408,761.31293,0.0163414787798841,0.00810731966555996,0.995096107985025,0.975375822237924,0.318902071130873,0.0356593942761812,0.00592509523804111,0.00149957743914573,"2890:2949",1,0.642793382180806,0.0718766816785542
17,17.3,66,1578,1015,"2025-05-07 10:37:00",17,1746628645,34489,441,"2025-05-07","10:37:25",16991.211,464.99219,2096.1494,40.1666,54.9997,31.8254,36.3992,0.00365445,11.3478,54.5005,-42,-0.207435,15.1199,19,FALSE,NA,204,"BGS","bg",25.7,25,5.6,5.5,5,5.1,5.3,5.08,429.6879423,19.79203372,28.88,478.359976,0.478359976,0.680185548246057,0.506359976,761.31293,0.0212823792732107,0.00810731966555996,0.966639761522607,0.996965187111822,0.145433534315087,0.808068535704368,0.00931270162339347,0.0153674937175508,"3111:3170",1,0.381774959421611,2.12124620281894
18,16.9,68,784,1015,"2025-05-07 10:43:00",18,1746628997,35897,439,"2025-05-07","10:43:17",16351.342,486.64359,2038.8403,40.1658,55.0003,31.8057,36.3994,0.00356986,11.35,54.4998,-74.5,-0.207435,15.0846,16,FALSE,NA,189,"BGS","hem",35.7,24,4.8,4.9,5.4,4.7,4.95,5.08,401.3123234,19.79203372,28.88,449.9843572,0.4499843572,0.885406018556773,0.4779843572,761.31293,0.0201174533420349,0.00810731966555996,0.913910105047709,0.830012633353482,0.0684897154765241,0.0105140066685248,0.00684906708489208,0.00155030064793703,"3364:3423",1,0.16994996032552,0.0260893917246672
19,16.9,68,784,1015,"2025-05-07 10:48:00",19,1746629307,37137,422,"2025-05-07","10:48:27",16928.305,487.08817,2038.6431,40.1707,55.001,31.8135,36.3992,0.00362983,11.3481,54.5011,-1,-0.207435,15.0489,111,FALSE,NA,209,"BGS","rm",18.8,23,3.5,3.5,5.7,4,4.175,5.08,338.480596,19.79203372,28.88,387.1526298,0.3871526298,0.869614523011717,0.4151526298,761.31293,0.0174729853268608,0.00810731966555996,0.990995674067099,0.824255878280952,0.275828622395109,0.013843242567384,0.00744054714233348,0.00180893526070546,"3576:3635",1,0.594468908425002,0.0298351100282375
20,16.9,68,784,1015,"2025-05-07 10:51:00",20,1746629501,37913,423,"2025-05-07","10:51:41",17343.182,487.9686,2040.9003,40.1752,55.0003,31.8323,36.3994,0.00369543,11.3464,54.4998,133.75,-0.207435,15.0289,75,FALSE,NA,185,"BGS","hem",21,10,4.7,4.2,4.1,5,4.5,5.08,364.829385,19.79203372,28.88,413.5014187,0.4135014187,0.619608383535109,0.4415014187,761.31293,0.0185819557844297,0.00810731966555996,0.97771372779629,0.795684639600385,0.204249191719924,0.0102545179216481,0.00928054185386156,0.00156385109536555,"3692:3751",1,0.468138621160809,0.0235033286549885
21,17.7,65,1741,1015,"2025-05-07 10:57:00",21,1746629864,39365,425,"2025-05-07","10:57:44",17884.928,488.66678,2037.8999,40.1801,55.0003,31.8336,36.3994,0.00377245,11.3449,54.5005,-57.75,-0.207435,14.9857,192,FALSE,NA,194,"BGS","hem",26.1,11,4.2,4,4.4,4.6,4.3,5.08,348.6147456,19.79203372,28.88,397.2867793,0.3972867793,0.970657156518041,0.4252867793,761.31293,0.0178502787629387,0.00810731966555996,0.992746842459242,0.511409939635133,0.275295056404558,0.00556556821339051,0.00680293653527574,0.00157271833615849,"3986:4045",1,0.606130472411918,0.0122539813626936
22,17.7,65,1741,1015,"2025-05-07 11:02:00",22,1746630122,40397,424,"2025-05-07","11:02:02",17702.32,471.82074,2056.8745,40.1797,55.0003,31.8209,36.3994,0.00378299,11.3446,54.4998,-30,-0.207435,14.9575,171,FALSE,NA,201,"BGS","rm",17.1,21,3.2,3,4.5,4.4,3.775,5.08,306.0513174,19.79203372,28.88,354.7233511,0.3547233511,0.949741806008396,0.3827233511,761.31293,0.0160637923367045,0.00810731966555996,0.992721782021732,0.997205738075948,0.25340396137816,0.117593909419287,0.00564506491606754,0.00161950684501722,"4190:4249",1,0.502093019739821,0.232999834581236
23,17.7,65,1741,1015,"2025-05-07 11:06:00",23,1746630372,41397,426,"2025-05-07","11:06:12",18939.143,444.72336,2041.0265,40.1896,55.001,31.8274,36.3976,0.00392596,11.3413,54.5005,-148.75,-0.209033,14.9312,91,FALSE,NA,185,"BGS","rm",24.2,12,3.6,4,3.4,3.2,3.55,5.08,287.8098481,19.79203372,28.88,336.4818818,0.3364818818,0.604265657358397,0.3644818818,761.31293,0.0152981552938918,0.00810731966555996,0.962315835525983,0.889004680955564,0.151511429008058,0.0171078299527783,0.00742871666722086,0.00149776267680259,"4362:4421",1,0.28589539642935,0.0322817219692075
24,18.1,62,1624,1015,"2025-05-07 11:11:00",24,1746630672,42597,442,"2025-05-07","11:11:12",20251.846,471.22565,2048.491,40.1998,55.001,31.8307,36.3976,0.00408285,11.336,54.5009,-43.25,-0.209033,14.9049,193,FALSE,NA,203,"BGS","rm",17.3,13,3.5,3.4,4.8,4.4,4.025,5.08,326.3196165,19.79203372,28.88,374.9916503,0.3749916503,0.976126606683236,0.4029916503,761.31293,0.0168912699463056,0.00810731966555996,0.992092413641486,0.981225168439028,0.314854781883857,0.0531074798555304,0.00769001540099738,0.00200969608578689,"4580:4639",1,0.6559870998152,0.11064726881542
25,18.1,62,1624,1015,"2025-05-07 11:16:00",25,1746630968,43781,427,"2025-05-07","11:16:08",18926.93,468.1687,2089.6562,40.1912,55.0008,31.8512,36.3974,0.00392691,11.341,54.5005,-141.25,-0.209033,14.8696,38,FALSE,NA,217,"BGS","bg",19.6,14,3.2,2.7,4,4.6,3.625,5.08,293.8903379,19.79203372,28.88,342.5623716,0.3425623716,0.968541170910003,0.3705623716,761.31293,0.0155320067946302,0.00810731966555996,0.994873026167322,0.998841477148919,0.290128683801055,0.293839202556274,0.00523930484174041,0.00251738727514004,"4783:4842",1,0.555828667673961,0.562937281234923
26,18.1,62,1624,1015,"2025-05-07 11:19:00",26,1746631173,44601,428,"2025-05-07","11:19:33",17318.016,432.34979,2043.0665,40.1847,55.0003,31.852,36.3974,0.00367908,11.3462,54.5,78.75,-0.209033,14.8492,128,FALSE,NA,223,"BGS","hem",28.8,15,4.9,5.1,5.3,5.8,5.275,5.08,427.6611124,19.79203372,28.88,476.3331461,0.4763331461,0.858856053402263,0.5043331461,761.31293,0.0211389672895282,0.00810731966555996,0.975337217890711,0.908230512579114,0.142956262017228,0.0166982161711552,0.00778286130498288,0.00181724574473137,"4928:4987",1,0.372743134756694,0.0435388093718569
