LABEL,DATE_TIME initial_value,COMMENT,VOLUME_TOTAL,VOLUME,COLLAR_HEIGHT,TA initial_value,FCH4_DRY LIN,FCO2_DRY LIN,FCH4_DRY LIN_R2,FCO2_DRY LIN_R2,FCO2_DRY LIN_SE,FCH4_DRY LIN_SE,DOY initial_value,SWC_2 mean,TS_2 mean,EC_2 mean,PA mean,CH4_DRY mean,CO2_DRY mean,OBSERVATION,FCO2_DRY LIN_dCdt,CH4_DRY DEADBAND,LATITUDE,LONGITUDE,FCH4_DRY LIN_CV,FCH4_DRY LIN_dCdt,FCO2_DRY LIN_CV
876,6/10/24 11:19,no moss ,6199.06,4244.1,6,17.92552,-1.96897,4.02941,0.97673,0.9407,0.03677,0.01105,162.47153,0.184,17.1,0.01,96.14,2007.858,420.14,20,0.52799,5,42.5382,-72.1774,4.42012,-0.258,7.04996
905,6/10/24 11:20,no moss ,5563.06,4244.1,4,18.25363,-1.55797,0.87352,0.97653,0.37258,0.04597,0.00979,162.47258,0,17.1,0.001,96.14,2011.061,414.68,20,0.12771,5,42.53809,-72.17738,4.43817,-0.22779,36.00805
903,6/10/24 11:21,no moss ,5881.06,4244.1,5,18.00028,-1.77261,3.27778,0.97842,0.97595,0.01971,0.01008,162.47359,0.384,17.6,0.017,96.14,2011.37,416.66,19,0.45271,5,42.53801,-72.17742,4.26353,-0.24482,4.49077
411,6/10/24 13:16,no moss,6358.06,4244.1,6.5,21.44602,0.20625,7.80709,0.59194,0.98179,0.03819,0.00615,162.55285,0,27.3,0.001,96.21,2017.332,420.18,19,1.01122,5,42.53724,-72.18334,23.05396,0.02671,3.93337
412,6/10/24 13:17,no moss,6517.06,4244.1,7,21.10718,1.13931,7.86014,0.33038,0.98939,0.02846,0.05672,162.55404,0.195,26.08,0.00845,96.23,2047.345,415.05,19,0.991,5,42.53726,-72.18328,39.50061,0.14364,3.07464
413,6/10/24 13:19,no moss,7153.06,4244.1,9,20.49056,1.63706,7.6854,0.94351,0.98297,0.03212,0.01272,162.5555,0.18335,24.14,0.0067,96.22,2023.01,421.5,19,0.87991,5,42.53727,-72.18325,6.87491,0.18743,3.81239
452,6/10/24 13:21,no moss,5881.06,4244.1,5,21.18298,16926.96356,13.32322,0.98708,0.3036,0.78182,75.03949,162.55646,0,23.5,0,96.22,16536.991,412.7,19,1.86126,5,42.53728,-72.18322,3.35797,2364.70014,42.01952
432,6/10/24 13:24,no moss,6517.06,4244.1,7,20.7131,4.07466,1.66851,0.24503,0.57203,0.05026,0.24911,162.5587,0.601,22.7,0.021,96.23,3379.64,417.99,19,0.20952,5,42.53742,-72.18312,48.69648,0.51168,24.01474
433,6/10/24 13:26,moss,5881.06,4244.1,5,19.96084,1060.1146,-1.54559,0.84222,0.75474,0.03395,17.68297,162.55972,0.734,21.3,0.02,96.22,4541.789,406.28,20,-0.21476,5,42.53747,-72.18314,12.05477,147.3015,15.84852
414,6/10/24 13:28,no moss,6199.06,4244.1,6,20.54152,5.34166,3.81838,0.91871,0.96478,0.02579,0.05618,162.56146,0.644,20,0.026,96.22,2057.726,410.58,20,0.50516,5,42.53744,-72.18293,8.02564,0.70669,5.223
435,6/10/24 13:30,moss,6199.06,4244.1,6,21.24025,782.3063,-3.08879,0.97921,0.32093,0.16498,4.18524,162.56294,0.0741,19.77,0.0041,96.22,4157.426,392,19,-0.40894,5,42.53741,-72.18283,4.18739,103.57314,40.3592
438,6/10/24 13:32,moss,5404.06,4244.1,3.5,20.5878,2241.2587,-7.88693,0.81376,0.44424,0.37116,45.1133,162.56398,0.747,19.2,0.019,96.22,9890.667,478.49,19,-1.19646,5,42.53738,-72.18276,13.31385,340.00389,31.04096
436,6/10/24 13:33,no moss,6040.06,4244.1,5.5,20.52497,27.33206,1.30498,0.98064,0.49097,0.04998,0.14448,162.5652,0.561,18.7,0.0221,96.22,2145.415,403.64,19,0.17699,5,42.53737,-72.18282,4.04926,3.70693,28.26207
434,6/10/24 13:36,moss,6040.06,4244.1,5.5,20.64017,-0.06292,4.88906,0.03441,0.97319,0.03053,0.01254,162.56697,0.335,18.8,0.013,96.22,2031.917,410.75,19,0.66329,5,42.53746,-72.18295,146.92871,-0.00854,4.73234
417,6/10/24 13:38,no moss,6199.06,4244.1,6,20.65453,1.62918,4.3608,0.84464,0.9631,0.03133,0.02564,162.56817,0.309,19.6,0.011,96.22,2076.481,416.51,19,0.57702,5,42.5375,-72.18282,11.94574,0.21557,5.5389
418,6/10/24 13:39,no moss,7789.06,4244.1,11,20.07493,1.20314,6.3538,0.8905,0.97658,0.02864,0.01228,162.5692,0.0572,19.66,0.0018,96.23,2019.229,418.51,20,0.66692,5,42.5375,-72.18281,9.78763,0.12629,4.43303
419,6/10/24 13:41,no moss,6994.06,4244.1,8.5,20.43102,0.83755,2.85975,0.77119,0.91065,0.02911,0.01483,162.57056,0,20,0,96.23,2025.193,413.7,19,0.3351,5,42.53748,-72.18257,15.14698,0.09814,8.75666
420,6/10/24 13:43,no moss,7153.06,4244.1,9,19.91097,5.33003,4.7485,0.95463,0.86925,0.05838,0.03684,162.57181,0.581,19.8,0.024,96.23,2045.149,414.19,19,0.54278,5,42.53747,-72.18249,6.14517,0.60925,10.81255
421,6/10/24 13:45,no moss,7630.06,4244.1,10.5,20.28509,0.44068,2.85637,0.73845,0.92162,0.02481,0.00781,162.5734,0.174,19.87,0.0064,96.24,2029.814,407.34,19,0.30672,5,42.53749,-72.18243,16.54283,0.04732,8.16244
441,6/10/24 13:49,moss,5881.06,4244.1,5,19.91993,91.65541,9.93366,0.95854,0.96449,0.07343,0.7344,162.57569,0.737,19.5,0.026,96.24,2156.733,413.82,20,1.37999,5,42.53737,-72.18239,5.87148,12.73279,5.43355
439,6/10/24 13:51,no moss,7471.06,4244.1,10,20.70191,8.64923,4.9241,0.8468,0.91249,0.04644,0.11204,162.57723,0.304,19.2,0.012,96.23,2148.111,428.73,19,0.54068,5,42.53753,-72.18227,11.84781,0.94971,8.65909
422,6/10/24 13:53,no moss,6199.06,4244.1,6,20.02205,-4.58517,4.12113,0.699,0.96604,0.0283,0.1102,162.57914,0.528,19.4,0.023,96.23,2758.44,426.83,19,0.54419,5,42.53769,-72.18226,18.23322,-0.60546,5.31455
423,6/10/24 13:56,moss,6517.06,4244.1,7,20.77162,8504.99102,-5.40614,0.94838,0.90937,0.0597,69.41361,162.58067,0.549,19.4,0.018,96.23,18623.335,396.87,19,-0.68188,5,42.53784,-72.1822,6.56327,1072.73214,8.82428
425,6/10/24 13:57,moss,5881.06,4244.1,5,20.7844,659.6005,-0.5203,0.46925,0.05803,0.0812,27.1745,162.5819,0.711,19.4,0.024,96.23,4003.216,405.03,19,-0.07267,5,42.5379,-72.18218,29.51691,92.12796,111.74467
424,6/10/24 13:59,moss,6835.06,4244.1,8,22.15134,5.11056,7.33864,0.98965,0.96355,0.04789,0.01753,162.58325,0.46085,19.185,0.01375,96.23,2041.048,411.68,19,0.88779,5,42.53792,-72.18216,3.0409,0.61825,5.50492
426,6/10/24 14:01,no moss,6676.06,4244.1,7.5,22.18364,1.60957,0.03295,0.96919,0.0003,0.06532,0.00984,162.58446,0.0221,19.235,0.00135,96.24,2024.455,408.33,19,0.00407,5,42.53799,-72.18216,5.06579,0.19904,1602.95737
442,6/10/24 14:03,no moss,7153.06,4244.1,9,20.82585,1.0283,-0.81081,0.86511,0.41663,0.03053,0.01292,162.58597,0.3768,20.56,0.013,96.23,2032.034,407.61,19,-0.09301,5,42.53811,-72.18204,11.00667,0.11796,32.83766
427,6/10/24 14:05,no moss,7312.06,4244.1,9.5,20.77337,1.58909,5.48601,0.88467,0.952,0.03835,0.01786,162.58743,0.3051,20.79,0.0154,96.23,2032.035,411.68,19,0.61574,5,42.53818,-72.18194,10.07422,0.17836,6.32412
428,6/10/24 14:08,moss,6199.06,4244.1,6,20.10833,35.01162,3.4334,0.99442,0.4129,0.14969,0.0959,162.58892,0.691,20.2,0.019,96.23,2166.233,405.09,20,0.45261,5,42.53822,-72.18198,2.35032,4.61546,33.09029
429,6/10/24 14:10,no moss,6676.06,4244.1,7.5,20.77084,21.16847,3.04008,0.87247,0.90676,0.03325,0.27604,162.59088,0.641,19.36,0.0202,96.23,2327.63,414.81,19,0.37386,5,42.53831,-72.18199,10.6606,2.60321,8.96119
431,6/10/24 14:12,no moss,5881.06,4244.1,5,20.63754,262.28105,-1.27131,0.57242,0.45206,0.05418,8.77399,162.59197,0.051,19.2,0.002,96.24,5957.409,404.05,19,-0.17742,5,42.53834,-72.18193,23.99564,36.60329,30.55439
443,6/10/24 14:14,no moss,7153.06,4244.1,9,20.86299,0.41314,1.2147,0.29475,0.16656,0.08645,0.02033,162.59358,0.23525,19.3,0.00875,96.25,2025.624,416.28,19,0.13934,5,42.53824,-72.18183,42.91574,0.04739,62.0518
444,6/10/24 14:16,no moss,6199.06,4244.1,6,21.00355,0.22304,2.17052,0.13426,0.19597,0.16147,0.0208,162.595,0.3588,19.48,0.015,96.24,2020.684,413.73,19,0.28743,5,42.5382,-72.18186,70.43856,0.02954,56.18891
583,6/17/24 9:35,no moss,5881.06,4244.1,5,19.11325,-4.41481,4.54451,0.99392,0.91238,0.05312,0.01303,169.39966,0,20.7,0,98.29,2003.808,416.87,20,0.61807,5,42.53681,-72.17332,2.42291,-0.60043,8.66224
380,6/17/24 9:37,no moss,5563.06,4244.1,4,19.21895,-3.20621,7.32934,0.94875,0.88022,0.10783,0.02972,169.40117,0.217,20.5,0.007,98.29,2010.779,418.94,19,1.054,5,42.53671,-72.17305,6.53551,-0.46107,10.28765
386,6/17/24 9:39,no moss,5722.06,4244.1,4.5,19.0423,-4.8629,4.23491,0.96525,0.94356,0.04013,0.03575,169.40243,0.238,20,0.014,98.27,2008.09,428.62,20,0.59166,5,42.5366,-72.17312,5.37162,-0.67939,6.86837
288,6/17/24 9:43,no moss,5563.06,4244.1,4,18.97893,-4.54555,15.58193,0.98337,0.99457,0.0459,0.02357,169.40541,0,19.8,0,98.27,2010.399,433.36,19,2.23992,5,42.53692,-72.1735,3.76491,-0.65343,2.31569
529,6/17/24 9:47,no moss,5881.06,4244.1,5,19.11355,-1.49957,4.21266,0.97391,0.96699,0.02936,0.00926,169.40825,0,19.8,0,98.33,2015.732,417.98,20,0.57289,5,42.53737,-72.1725,4.66593,-0.20393,5.23661
544,6/17/24 9:50,no moss,5722.06,4244.1,4.5,18.9202,-3.41731,3.61507,0.98682,0.96261,0.02759,0.01529,169.40992,0.134,19.7,0.007,98.33,2011.777,417.21,20,0.50468,5,42.53726,-72.17242,3.38125,-0.47707,5.57173
362,6/17/24 9:53,no moss,5563.06,4244.1,4,18.71674,-3.09482,9.89863,0.98871,0.98134,0.0543,0.01315,169.41185,0.08715,19.665,0.0035,98.35,2011.154,436.06,20,1.41977,5,42.53733,-72.17216,3.1533,-0.44389,3.97327
366,6/17/24 9:54,no moss,6199.06,4244.1,6,18.80468,-2.94161,8.37369,0.99477,0.99462,0.02199,0.00762,169.41317,0,19.5,0,98.35,2012.377,434.74,19,1.07836,5,42.53736,-72.17213,2.28186,-0.37882,2.30664
356,6/17/24 9:56,no moss,5563.06,4244.1,4,18.82765,-1.51286,4.70763,0.98331,0.98647,0.02195,0.00785,169.41431,0.435,19.1,0.026,98.35,2016.877,426.92,20,0.67569,5,42.5374,-72.17204,3.77068,-0.21714,3.42251
217,6/17/24 9:58,no moss,5245.06,4244.1,3,19.0017,-2.5314,3.76382,0.98227,0.98503,0.0196,0.01437,169.41553,0.371,19,0.017,98.35,2014.055,433.14,20,0.57339,5,42.53749,-72.17202,3.87943,-0.38564,3.58461
351,6/17/24 10:00,no moss,5563.06,4244.1,4,18.90731,-3.31787,3.42353,0.98291,0.96827,0.02468,0.01742,169.41681,0.198,19.075,0.009,98.34,2014.834,417.37,20,0.49156,5,42.53749,-72.1721,3.81275,-0.47639,5.1354
678,6/17/24 10:03,no moss,6040.06,4244.1,5.5,18.91777,-0.81009,8.43882,0.83201,0.95579,0.06657,0.01335,169.41927,0.136,19,0.006,98.35,2018.72,428.85,20,1.11613,5,42.5378,-72.17173,12.50918,-0.10714,6.06125
677,6/17/24 10:05,no moss,5563.06,4244.1,4,18.83088,-0.60489,3.11,0.94779,0.94425,0.03008,0.00565,169.42027,0.4236,18.63,0.0171,98.36,2018.891,420.14,20,0.44639,5,42.53782,-72.17183,6.59808,-0.08682,6.82466
933,6/17/24 10:10,no moss,6517.06,4244.1,7,18.79892,1.18099,10.66923,0.93017,0.9846,0.04534,0.01099,169.42378,0.2992,18.815,0.0146,98.36,2028.799,428.19,19,1.30705,5,42.53792,-72.17229,7.675,0.14468,3.63219
236,6/17/24 10:12,no moss,6040.06,4244.1,5.5,18.75171,-2.56262,4.6647,0.99373,0.97316,0.0284,0.00747,169.42532,0.313,18.6,0.01,98.35,2014.691,425.52,20,0.61662,5,42.538,-72.17244,2.4532,-0.33875,4.73049
165,6/17/24 10:14,no moss,5722.06,4244.1,4.5,18.85817,-1.70139,4.20485,0.99568,0.94037,0.041,0.00434,169.42678,0.152,18.7,0.005,98.36,2015.684,426.76,20,0.58705,5,42.53803,-72.17248,2.12024,-0.23754,7.06668
175,6/17/24 10:16,no moss,6358.06,4244.1,6.5,19.20554,-2.04429,-0.78069,0.95271,0.0586,0.10916,0.01589,169.42792,0.15525,18.925,0.00675,98.35,2017.376,504.92,20,-0.0982,5,42.53811,-72.17258,6.27276,-0.25714,111.16697
176,6/17/24 10:17,no moss,5881.06,4244.1,5,19.18711,-1.82223,2.37079,0.97788,0.93964,0.02266,0.01034,169.42912,0,19,0.001,98.34,2019.016,416.1,19,0.32242,5,42.53817,-72.17264,4.30863,-0.24782,7.11145
153,6/17/24 10:20,no moss,6040.06,4244.1,5.5,19.34115,-1.27667,4.4001,0.98312,0.94724,0.03816,0.00615,169.43064,0.105,19.75,0.0045,98.32,2019.775,416.4,20,0.58296,5,42.53813,-72.17257,3.79086,-0.16914,6.63401
315,6/17/24 10:24,no moss,6040.06,4244.1,5.5,19.15313,-3.42073,2.66657,0.84177,0.91753,0.02936,0.05447,169.43356,0.212,21.1,0.01,98.33,2051.137,415.11,19,0.35313,5,42.53804,-72.17209,12.07308,-0.453,8.38449
309,6/17/24 10:26,no moss,6199.06,4244.1,6,19.20505,-0.9787,4.42958,0.55584,0.9793,0.02305,0.03131,169.43479,0.1316,20.78,0.0072,98.32,2030.461,417.54,19,0.57157,5,42.53796,-72.1719,24.81599,-0.12629,4.17365
302,6/17/24 10:28,no moss,6358.06,4244.1,6.5,19.3529,-4.45664,5.31484,0.99715,0.97587,0.02918,0.00831,169.43619,0.1008,20.31,0.00495,98.3,2011.182,426.86,19,0.66916,5,42.53808,-72.17187,1.83246,-0.56111,4.49259
892,6/17/24 14:44,no moss,5881.06,4244.1,5,25.79908,-1.8571,4.23479,0.97228,0.95763,0.0346,0.01218,169.61418,0.331,28.4,0.018,97.98,2024.38,432.35,20,0.59305,5,42.53808,-72.17721,4.8057,-0.26007,5.93268
895,6/17/24 14:46,no moss,5563.06,4244.1,4,24.82406,-1.50256,6.35374,0.98657,0.99078,0.02508,0.00717,169.61572,0.345,27.5,0.015,97.98,2035.494,429.85,20,0.93754,5,42.5381,-72.17719,3.41106,-0.22171,2.88484
889,6/17/24 14:48,no moss,5881.06,4244.1,5,24.89848,-2.46975,4.32407,0.9556,0.95013,0.03833,0.0206,169.61701,0.114,26.2,0.006,97.98,2028.293,415.57,19,0.60322,5,42.53813,-72.17724,6.07511,-0.34454,6.44538
893,6/17/24 14:50,no moss,5722.06,4244.1,4.5,24.82637,-1.06444,3.29248,0.95067,0.92198,0.03809,0.00964,169.61813,0.153,25.52,0.0045,97.98,2028.092,426.02,20,0.47204,5,42.53813,-72.17732,6.40907,-0.15261,8.14009
880,6/17/24 14:51,no moss,5563.06,4244.1,4,24.5873,-2.07376,5.49954,0.9802,0.98443,0.02827,0.01205,169.61909,0.268,24.9,0.012,97.98,2024.145,435.62,19,0.81055,5,42.53813,-72.1773,4.08715,-0.30564,3.6511
876,6/17/24 14:52,no moss,6199.06,4244.1,6,24.58085,-3.18995,6.66823,0.9612,0.92607,0.06912,0.02351,169.62012,0.0078,24.39,0.0004,97.99,2024.235,432.35,20,0.88207,5,42.53817,-72.17738,5.67616,-0.42196,7.91034
905,6/17/24 14:54,no moss,5563.06,4244.1,4,24.43287,-2.38425,4.5045,0.97046,0.97347,0.03039,0.017,169.62134,0,24,0,97.98,2019.134,440.4,20,0.66374,5,42.53808,-72.17734,4.9576,-0.35132,4.70436
903,6/17/24 14:56,no moss,5881.06,4244.1,5,24.28394,-2.32094,4.06178,0.95798,0.95993,0.03206,0.01878,169.62258,0.24,23.3,0.01,97.98,2028.042,417.42,20,0.56577,5,42.53809,-72.17726,5.90803,-0.32329,5.76857
411,6/18/24 9:28,no moss,6358.06,4244.1,6.5,23.957,-0.65411,-90.89235,0.36939,0.9809,0.4521,0.03047,170.39483,0.113,22.8,0.006,98.34,2052.27,542.76,19,-11.68225,5,42.53738,-72.18341,36.25439,-0.08407,4.01679
412,6/18/24 9:30,no moss,6470.1,4244.1,7,23.9707,-9999,-9999,-9999,-9999,-9999,-9999,170.39624,0.306,22.9,0.015,98.34,-9999,-9999,0,-9999,5,42.53734,-72.18328,-9999,-9999,-9999
413,6/18/24 9:32,no moss,7153.06,4244.1,9,24.34087,3.50408,11.75816,0.91603,0.96951,0.06624,0.0337,170.39743,0.081,23.4,0.005,98.34,2069.999,432.87,19,1.34678,5,42.53734,-72.18325,8.46604,0.40136,5.03493
452,6/18/24 9:33,no moss,5881.06,4244.1,5,24.0665,84820.39528,224.80423,0.96211,0.1054,25.2993,650.2022,170.39853,0.4402,23.7,0.0194,98.34,91371.475,403.65,19,31.31047,5,42.53732,-72.18319,5.608,11813.68571,80.80858
432,6/18/24 9:36,no moss,6517.06,4244.1,7,23.70516,23.3888,11.99963,0.37275,0.59491,0.34483,1.05657,170.40008,0.446,23.3,0.013,98.35,2198.515,465.29,19,1.50668,5,42.53748,-72.18319,35.99417,2.93671,22.91173
433,6/18/24 9:37,moss,5881.06,4244.1,5,23.45865,81.62011,2.22081,0.76636,0.71078,0.05461,1.73726,170.4011,0,22.8,0.001,98.36,2336.304,435.73,19,0.30867,5,42.53752,-72.18318,15.35157,11.34439,17.72476
414,6/18/24 9:40,no moss,6199.06,4244.1,6,23.88754,46.48598,31.85469,0.93777,0.93975,0.29557,0.43881,170.40297,0.63,22.4,0.027,98.35,2163.034,459.64,19,4.20868,5,42.53744,-72.1829,7.22524,6.14179,7.10477
434,6/18/24 9:41,no moss,6040.06,4244.1,5.5,23.74968,-3.91037,7.88118,0.88664,0.98525,0.03626,0.05258,170.40411,0.2664,22.38,0.0109,98.35,2278.137,438.36,19,1.06855,5,42.53745,-72.18292,9.97517,-0.53018,3.55996
418,6/18/24 9:43,no moss,7789.06,4244.1,11,24.50087,4.24245,15.32541,0.89415,0.89892,0.15015,0.04265,170.40546,0.23775,22.5,0.01075,98.36,2106.383,478.8,19,1.61448,5,42.5375,-72.18276,9.60284,0.44693,9.36214
417,6/18/24 9:45,no moss,6199.06,4244.1,6,24.63125,6.70642,12.79063,0.82851,0.98166,0.06415,0.11195,170.40648,0.199,22.5,0.008,98.36,2107.158,429.75,19,1.69218,5,42.53753,-72.1828,12.66387,0.88725,3.94036
435,6/18/24 9:47,moss,6199.06,4244.1,6,24.28994,2532.48699,0.18153,0.90807,0.00543,0.09012,29.54553,170.40807,0,22.9,0.001,98.36,4615.427,449.16,19,0.024,5,42.53741,-72.18278,8.88985,334.81146,375.50886
438,6/18/24 9:49,moss,5404.06,4244.1,3.5,23.93498,38926.77845,54.69172,0.91585,0.00328,40.07157,495.80221,170.40957,0.4345,21.9,0.0105,98.36,45733.605,267.54,19,8.2858,5,42.53738,-72.18268,8.47568,5897.40964,483.61857
436,6/18/24 9:51,no moss,6040.06,4244.1,5.5,24.15138,12.81253,0.28555,0.82891,0.00099,0.34042,0.2189,170.41088,0.09945,21.2,0.0039,98.36,2881.566,420.38,19,0.03872,5,42.53735,-72.18275,12.64634,1.73725,879.24043
419,6/18/24 9:54,no moss,6994.06,4244.1,8.5,24.48069,2.55649,3.0936,0.72225,0.17561,0.21815,0.0516,170.41278,0.229,21.6,0.011,98.36,2170.846,547.6,19,0.36303,5,42.53751,-72.18251,17.23311,0.3,60.10121
420,6/18/24 9:56,no moss,7153.06,4244.1,9,24.29301,2.91602,13.274,0.62881,0.87072,0.1628,0.07131,170.41392,0.554,22.1,0.025,98.36,2130.052,510.38,19,1.52332,5,42.53751,-72.18243,21.3361,0.33464,10.74119
421,6/18/24 9:57,no moss,7630.06,4244.1,10.5,24.49965,1.73105,22.96647,0.78543,0.93592,0.17951,0.02703,170.41524,0.549,22.6,0.018,98.36,2167.988,459.9,19,2.47341,5,42.53752,-72.18241,14.53615,0.18643,7.33668
441,6/18/24 10:00,moss,5881.06,4244.1,5,24.72695,25.97604,9.05942,0.89821,0.92002,0.10366,0.33936,170.41723,0.2964,23.2,0.0072,98.36,2221.154,488.58,19,1.26766,5,42.53737,-72.18237,9.39838,3.63475,8.24792
439,6/18/24 10:03,no moss,7471.06,4244.1,10,24.64063,8.59074,23.32115,0.96542,0.91813,0.23108,0.05395,170.41878,0.2033,21.945,0.0095,93.45,2108.064,470.95,18,2.56661,5,42.53749,-72.1823,5.80646,0.94545,9.06747
423,6/18/24 10:30,moss,6517.06,4244.1,7,27.1457,7342.23414,-5.63133,0.98766,0.55034,0.18016,29.04504,170.43756,0.731,26,0.023,98.4,17477.36,399.55,19,-0.71865,5,42.53782,-72.18218,3.28079,936.98393,25.09291
425,6/18/24 10:31,moss,5881.06,4244.1,5,26.71202,30.6287,-0.44326,0.98741,0.02848,0.1015,0.13561,170.43888,0.736,24.9,0.024,98.4,2321.474,428.29,19,-0.06266,5,42.53786,-72.1821,3.31132,4.32982,161.98784
424,6/18/24 10:33,no moss,6835.06,4244.1,8,26.28239,7.11293,13.43774,0.95696,0.95252,0.1008,0.05068,170.4401,0.1856,24.28,0.007,98.4,2120.822,446.4,19,1.62788,5,42.53786,-72.18207,5.9793,0.86168,6.28478
426,6/18/24 10:35,no moss,6676.06,4244.1,7.5,26.54359,-1.60586,6.84124,0.18711,0.98472,0.02931,0.11512,170.44126,0,24,0.001,98.4,2182.372,432.33,19,0.84839,5,42.53796,-72.18212,57.81838,-0.19914,3.61825
442,6/18/24 10:37,no moss,7153.06,4244.1,9,26.6793,2.77731,16.91065,0.85973,0.95485,0.11816,0.03605,170.44255,0.399,24.7,0.01,98.4,2119.003,451.25,19,1.95931,5,42.53805,-72.18201,11.25439,0.32179,6.12583
427,6/18/24 10:39,no moss,7312.06,4244.1,9.5,26.58726,0.58683,9.51444,0.19668,0.84899,0.12598,0.03723,170.44398,0.299,24.2,0.017,98.4,2079.825,462.22,19,1.07702,5,42.53817,-72.1819,56.06266,0.06643,11.74655
428,6/18/24 10:41,moss,6199.06,4244.1,6,26.10649,-48.74831,9.78081,0.45364,0.9911,0.03428,1.97846,170.44515,0.736,23.8,0.023,98.4,4235.028,431.28,19,1.30417,5,42.53818,-72.18191,30.45651,-6.50007,2.83938
429,6/18/24 10:44,no moss,6676.06,4244.1,7.5,26.63858,-2.09303,14.16345,0.27397,0.87403,0.18495,0.1172,170.44726,0.634,23,0.022,98.41,2174.285,527.89,19,1.75651,5,42.53833,-72.18196,45.16259,-0.25957,10.58414
431,6/18/24 10:45,moss,6199.06,4244.1,6,26.7489,1524.38835,-2.41472,0.96736,0.47511,0.09417,10.38851,170.44852,0.55675,23.525,0.01475,98.39,7083.76,430.07,19,-0.32302,5,42.53834,-72.18189,5.20649,203.92014,29.17163
443,6/18/24 10:47,no moss,7153.06,4244.1,9,26.53008,-1.18071,8.24276,0.66299,0.988,0.02917,0.02703,170.44997,0.436,24.3,0.016,98.39,2126.903,446.58,19,0.95418,5,42.53824,-72.18181,19.80307,-0.13668,3.24025
444,6/18/24 10:49,no moss,6517.06,4244.1,7,26.31697,6.25087,8.334,0.96946,0.86552,0.11559,0.03904,170.45103,0,24.1,0,98.38,2086.662,423.91,19,1.05732,5,42.53819,-72.18182,5.0388,0.79304,10.98507
892,6/25/24 9:53,no moss,5881.06,4244.1,5,21.5657,-1.34869,3.79018,0.88224,0.66468,0.10018,0.01834,177.41216,0.551,22.3,0.038,97.08,2013.49,432.88,20,0.52775,5,42.53803,-72.17714,9.82505,-0.18779,19.01419
895,6/25/24 9:55,no moss,5563.06,4244.1,4,21.19257,-0.83331,3.95599,0.92658,0.95559,0.03479,0.00957,177.41319,0.49025,21.735,0.026,97.06,2013.166,434,19,0.58189,5,42.53805,-72.17713,7.88282,-0.12257,6.07743
899,6/25/24 9:56,no moss,5881.06,4244.1,5,21.21181,-1.38666,5.25047,0.89273,0.91064,0.06341,0.01853,177.41438,0.307,21.6,0.014,97.07,2012.14,425.47,19,0.72983,5,42.53813,-72.17711,9.67573,-0.19275,8.7562
893,6/25/24 9:58,no moss,5722.06,4244.1,4.5,21.10477,-0.71153,4.81012,0.83389,0.91029,0.07627,0.01604,177.41552,0.3176,16.8,0.0128,77.66,1611.216,341.15,17,0.6872,5,42.5381,-72.17727,15.81733,-0.10165,11.15236
880,6/25/24 9:59,no moss,5563.06,4244.1,4,21.23969,-1.12519,4.00456,0.96731,0.94116,0.0408,0.00843,177.41656,0.075,20.74,0.004,97.07,2012.226,423,19,0.58838,5,42.5381,-72.17733,5.21394,-0.16532,7.01976
876,6/25/24 10:01,no moss,6199.06,4244.1,6,21.25649,-1.86528,5.9374,0.969,0.92754,0.06073,0.01221,177.41784,0,20.8,0,97.06,2008.478,432.12,20,0.78339,5,42.53808,-72.1774,5.0792,-0.24611,7.82841
905,6/25/24 10:03,no moss,5563.06,4244.1,4,21.47013,-1.55569,3.06586,0.98121,0.81717,0.0592,0.00879,177.41906,0.37,20.9,0.019,97.07,2009.178,429.72,19,0.45123,5,42.53805,-72.17745,3.99002,-0.22896,13.16412
903,6/25/24 10:04,no moss,5881.06,4244.1,5,21.40589,-1.69103,6.30829,0.97985,0.97021,0.04268,0.00936,177.42006,0.3859,20.8,0.0196,97.08,2009.213,436.82,19,0.87825,5,42.538,-72.17742,4.12341,-0.23543,4.98082
583,6/25/24 10:36,no moss,5881.06,4244.1,5,23.62143,-2.46993,5.46924,0.99192,0.95048,0.04853,0.00866,177.44221,0.0158,21.43,0.00135,97.21,2003.329,429.15,20,0.76655,5,42.53678,-72.17336,2.72876,-0.34618,6.42312
386,6/25/24 10:38,no moss,5722.06,4244.1,4.5,22.91682,-3.1673,2.04457,0.98743,0.6579,0.06704,0.01625,177.44363,0.03126,18.70526,0.00211,81.87,1686.697,369.62,17,0.294,5,42.53662,-72.17326,3.72987,-0.45544,22.8293
380,6/25/24 10:40,no moss,5563.06,4244.1,4,22.82931,-2.75292,6.74121,0.98399,0.9688,0.04961,0.0144,177.44498,0.258,22.2,0.009,97.23,1998.096,449.95,19,0.99673,5,42.53668,-72.17306,3.70131,-0.40704,5.09444
529,6/25/24 10:46,no moss,5881.06,4244.1,5,22.6973,-0.81257,3.7476,0.91836,0.96047,0.02949,0.0094,177.44862,0.3472,22.87,0.0199,97.26,2005.357,460.34,19,0.52412,5,42.53732,-72.17254,8.34048,-0.11364,5.73098
544,6/25/24 10:48,no moss,5722.06,4244.1,4.5,22.73535,-1.70818,3.29157,0.95352,0.89285,0.04547,0.01504,177.4502,0.368,22.7,0.014,97.25,1998.93,457.57,20,0.47327,5,42.53726,-72.17239,6.21906,-0.24561,9.66936
